"x","yNorm"
0.4122730481904,3.78843037690126
0.119692943524569,0.184729507781966
0.352493098704144,1.54795263547597
0.595032716868445,2.52350862512745
0.561547748045996,2.56823927880547
0.0952119152061641,1.64044929671595
0.0651429153513163,2.64570141203258
0.450150015996769,2.63695789499634
0.322596341837198,1.1392746846502
0.925394630292431,3.9008644275904
0.354594758711755,2.2793738463628
0.315975717268884,1.12228475525366
0.328700400423259,2.13106850853316
0.43637932697311,1.67818090046482
0.309979319572449,0.717113223560216
0.606850180542096,2.43447164528362
0.348765339702368,3.05277752489096
0.999266935978085,5.08816183635615
0.028293645940721,1.14010862813075
0.506205806974322,3.63654385754217
0.349918266292661,1.82684129400894
0.30023322138004,4.34377149004805
0.500214258674532,3.03073237092753
0.162336786510423,-0.146231309567414
0.733834295999259,2.89963219284046
0.729328093817458,2.05307421447257
0.162525447783992,1.52559548226845
0.270315689267591,3.37148643228961
0.552590981824324,4.76102996204017
0.230499258264899,1.6532027190236
0.649080950766802,2.92369276201982
0.97257276927121,3.69779024730922
0.676303596002981,3.54256886576897
0.90362838213332,4.5771998858857
0.943224508548155,3.22802048992181
0.905762704322115,1.99842107001995
0.887733232229948,3.5170582368919
0.16966705257073,0.346429445020642
0.105319310212508,0.0948695406964015
0.709000789560378,3.20514376283389
0.149589641951025,2.3336100577003
0.458859046921134,3.45641638389512
0.111881842836738,1.32131225982628
0.475015820004046,2.1206781019104
0.528160790912807,2.77157032177542
0.0313998938072473,0.866963204171654
0.395313515327871,2.75112375383813
0.98952327016741,2.41489589570906
0.551373306661844,1.71021288601686
0.519820584915578,5.01169900132446
0.4376562286634,3.78659990239166
0.520425450522453,2.82222393499288
0.0667643332853913,2.56779108002206
0.806458663893864,2.88207793080319
0.787670200224966,2.942708790244
0.203760253032669,2.51349717857694
0.768496405333281,2.81073062429173
0.275296519044787,2.88851329044864
0.678875338984653,3.6493151042383
0.235246886732057,3.77203729073156
0.157005002954975,2.10667488326455
0.124575117137283,1.40059928265136
0.853878428228199,6.29579901249661
0.397197438403964,0.609502503610393
0.232564214617014,1.33238872706934
0.166252007940784,0.721219386153482
0.0328449062071741,1.84329860010464
0.847146263811737,4.2877982470676
0.231142253149301,1.92625966352964
0.521773976739496,2.04975282270199
0.593972084112465,1.19674721510835
0.72635559970513,4.60113179839657
0.269371474161744,0.977021870498592
0.793312398716807,4.28049146824457
0.741392393829301,3.66054290334332
0.0754739576950669,0.643997000223299
0.347444519167766,1.26904691960599
0.489251581020653,-0.665909646008395
0.803873727330938,5.21539399081598
0.810033571673557,3.04609989160244
0.340974197490141,2.64233645959232
0.695920207537711,3.68387664270169
0.26171128754504,3.21645449010984
0.874948146520182,4.82534282442672
0.416642334777862,2.43045323435814
0.898237881716341,4.44085860258612
0.618092777207494,3.53104811125482
0.334891862701625,1.54254539314485
0.668468372663483,2.70489221859577
0.0181214411277324,0.455008313040599
0.994104647310451,4.67881762677419
0.276055642869323,4.20347745291806
0.636534272925928,2.47408497263017
0.810772236669436,3.95058207556372
0.964927569264546,2.28590727539171
0.410939866211265,1.82475247799466
0.291086100740358,1.07643273211679
0.775311222765595,2.24272129499728
0.236157063161954,1.60362746600458
0.334736720193177,1.47114917495737
0.275515009649098,3.24933551872286
0.977068189065903,4.96924324752759
0.895507994340733,3.25462667747991
0.884918595431373,2.79182639690586
0.526073433924466,2.39647782670861
0.947347892215475,5.68739185386449
0.952587352599949,5.14540752496162
0.885957216378301,4.36785505938231
0.215569163672626,1.91302484305812
0.787018368020654,5.57459342613149
0.986404503462836,2.43624197533958
0.503423187183216,2.70815350638688
0.945474164327607,3.38037507829605
0.0816149923484772,2.0302430777271
0.984303341712803,0.802061864799639
0.921476647257805,3.84260641467377
0.753530686255544,3.20014943562595
0.361404724186286,3.168581990465
0.75640635821037,4.49908733925219
0.124562368262559,1.51617514901074
0.16361449030228,1.69230391162545
0.0967282927595079,1.32336888226025
0.122402664041147,1.9785353137537
0.456295363837853,2.48409639137602
0.764501705765724,2.94979235858371
0.416067350888625,1.50046353112939
0.452027033548802,1.58810799768298
0.5873457363341,1.87857836731454
0.494874871801585,3.23707512526119
0.591494186548516,3.31770070438031
0.33227985096164,2.48238541868583
0.585767292417586,2.58727120652716
0.348718786146492,2.93722291626906
0.485022362554446,2.61410677288739
0.52532382728532,1.0602102990219
0.70726603991352,1.11168309044988
0.0920390328392386,0.871768512865897
0.536728468490764,3.63483263672627
0.405449624639004,2.53202809682857
0.541358229704201,2.88431966448251
0.0456243744120002,1.11253636020885
0.851499387528747,3.89014254054382
0.28827311261557,0.408615120617731
0.541241824161261,3.4647817032263
0.553976030787453,2.31125576205035
0.271009046118706,1.17682370572229
0.939644021447748,3.99436896096369
0.307826050557196,1.01774037053091
0.233584298519418,2.19444953235403
0.969683180330321,3.28498807856888
0.187860270030797,0.460064204864268
0.408937828149647,1.19280343147184
0.457217162707821,2.96781383582001
0.934061750071123,3.34526458556627
0.580748396459967,2.53473417358445
0.0341260330751538,0.770172071266882
0.194695919053629,1.1337482322016
0.782471051439643,3.76784678153883
0.641613632673398,3.91841952657475
0.404664694098756,2.6101317051691
0.603176377248019,3.05592992189681
0.146180934738368,1.5037455717641
0.82733907434158,1.92440255974439
0.519180475035682,1.4684175476212
0.848340264055878,4.10969638817115
0.502623157808557,2.766852405564
0.0126374966930598,1.19633719068245
0.204384654294699,1.69118428008821
0.761623683851212,3.7239231187226
0.0175512270070612,0.950351383717583
0.134354008128867,1.758835052086
0.727466291747987,3.17920862324859
0.342156548984349,2.52418333399703
0.49915974563919,4.40863821616582
0.435906787402928,2.50525850149356
0.0142266589682549,0.79872426617258
0.0924605473410338,1.70395906077714
0.626075348351151,4.28463840390484
0.837158432696015,3.53792359471553
0.611101026181132,2.85867796302143
0.262134447693825,3.65301327900241
0.504780693911016,3.66509255168352
0.391813024878502,1.45746180401448
0.486550292931497,1.71948151139387
0.179684756789356,0.840074975761468
0.345882167574018,3.10089508285208
0.912600679090247,3.14356854682268
0.761865111766383,3.57678594230275
0.241615367587656,1.0779600897082
0.580891781952232,1.4347827947392
0.345480276271701,2.88634424083968
0.637754792580381,2.40575740994306
0.861632676096633,2.63900189272708
0.226577199297026,2.17053359704097
0.14904838684015,1.60231430256353
0.856634153053164,1.68009561827355
0.977159845177084,4.18411666691436
0.356483201496303,2.4629869249775
0.670589243760332,2.32700166294173
0.160032512620091,1.55903491155497
0.144938312005252,0.722678797819847
0.54773582960479,3.34093510225838
0.526658980175853,2.98598285452663
0.335484464885667,1.48963083772975
0.931068170117214,3.56037856340673
0.71359529485926,2.67476139912238
0.433660114416853,2.04678826362809
0.732252146815881,3.16411983207217
0.808669624850154,4.13720393272475
0.285624696174636,1.54034350356724
0.212951688095927,3.3942190510475
0.209767888998613,2.89054914217084
0.0013973347377032,0.398509801113012
0.770885840756819,3.63687428151928
0.103050580248237,0.970499992461837
0.457791578955948,2.46227317026872
0.510476294439286,3.00924908008577
0.881517470115796,1.97611492899985
0.329240698600188,4.33022320755256
0.38785392511636,3.18613841301798
0.428603288251907,0.445385818929092
0.90153294778429,3.03416494011376
0.444823247846216,1.34159510769707
0.748149920953438,3.61424207804862
0.538809186313301,5.5529100291547
0.729316100943834,3.53018577972964
0.354480832116678,1.78782762070753
0.649054826237261,3.12405912417619
0.844834645744413,3.19321041697318
0.335978002753109,2.78585719431723
0.584513942012563,2.88168130616127
0.719010616885498,2.76317240223919
0.479471716331318,0.118993345356399
0.464723803568631,2.39660153030977
0.46258203079924,2.18956568438894
0.218386734602973,1.27385815320778
0.62467869091779,3.16825713157002
0.724540323484689,3.28282940455522
0.601238581817597,3.27845680287872
0.742424944648519,3.82305493895971
0.890316359233111,3.38367226562651
0.285408615600318,2.22846966240745
0.0895886102225631,1.4822737696753
0.746895247139037,3.07148047186407
0.0589161904063076,0.767416979119232
0.14397709351033,2.55947351480438
