"x","yTail"
0.4122730481904,2.78927366216787
0.119692943524569,1.9683839619143
0.352493098704144,2.02208039068917
0.595032716868445,2.8030738321742
0.561547748045996,2.01278957724855
0.0952119152061641,2.40491622120451
0.0651429153513163,0.418214679557308
0.450150015996769,2.04084574638225
0.322596341837198,1.85386042982643
0.925394630292431,4.52232271224741
0.354594758711755,4.12649545746004
0.315975717268884,1.43838928557656
0.328700400423259,1.85859511698439
0.43637932697311,2.55073844458
0.309979319572449,2.62425470564906
0.606850180542096,1.93082554402373
0.348765339702368,2.04720836837766
0.999266935978085,4.8354981853922
0.028293645940721,0.0776644935910071
0.506205806974322,2.62501713901508
0.349918266292661,1.66366339316138
0.30023322138004,1.50221956085921
0.500214258674532,2.78897751578467
0.162336786510423,0.605397303123878
0.733834295999259,2.94384882873348
0.729328093817458,2.70551099962834
0.162525447783992,2.50704766504941
0.270315689267591,1.89692178420086
0.552590981824324,2.49573279152663
0.230499258264899,3.88808027229793
0.649080950766802,2.97729662831551
0.97257276927121,4.53750660869741
0.676303596002981,2.24611562412403
0.90362838213332,3.72061419286566
0.943224508548155,4.55420414104828
0.905762704322115,3.20217927827959
0.887733232229948,4.21927159171693
0.16966705257073,1.55106188407497
0.105319310212508,2.21405281314927
0.709000789560378,1.61753988384004
0.149589641951025,2.35412844446977
0.458859046921134,1.96662891640347
0.111881842836738,1.45887227310263
0.475015820004046,0.349419434695999
0.528160790912807,3.66985994091139
0.0313998938072473,0.991986747506053
0.395313515327871,1.93091658774344
0.98952327016741,2.91089300057686
0.551373306661844,2.66068211962048
0.519820584915578,1.53361330905915
0.4376562286634,0.439983485456675
0.520425450522453,3.00126772580107
0.0667643332853913,2.06241188505789
0.806458663893864,4.09424554272293
0.787670200224966,2.36045419740449
0.203760253032669,1.63862795971517
0.768496405333281,2.37165359227785
0.275296519044787,1.85852309871133
0.678875338984653,3.28879873742242
0.235246886732057,2.13921289534056
0.157005002954975,1.02627552661664
0.124575117137283,1.58108858151352
0.853878428228199,4.10958496313308
0.397197438403964,2.91943307131069
0.232564214617014,1.33250607185394
0.166252007940784,1.90962660301349
0.0328449062071741,0.0414656761229766
0.847146263811737,3.38435876421042
0.231142253149301,3.28252321894223
0.521773976739496,2.65105916998932
0.593972084112465,2.64935052092433
0.72635559970513,7.00841083179441
0.269371474161744,2.91339785213094
0.793312398716807,3.44244564068349
0.741392393829301,2.60005099512398
0.0754739576950669,1.12451033962014
0.347444519167766,2.17477043269666
0.489251581020653,2.28360269692315
0.803873727330938,2.83351872995743
0.810033571673557,2.82067775622908
0.340974197490141,2.35499304088645
0.695920207537711,4.1694851291742
0.26171128754504,1.27086870943364
0.874948146520182,3.59745822365478
0.416642334777862,0.28612962450389
0.898237881716341,3.49183363938413
0.618092777207494,3.18561809106324
0.334891862701625,1.65440684069894
0.668468372663483,3.7752088622117
0.0181214411277324,1.36571316527591
0.994104647310451,4.81427533504821
0.276055642869323,2.33079386555464
0.636534272925928,2.98899425794874
0.810772236669436,3.54644742810367
0.964927569264546,3.63147491651416
0.410939866211265,2.16219424861383
0.291086100740358,2.11257788058658
0.775311222765595,3.19715478875291
0.236157063161954,1.21564720691765
0.334736720193177,0.655342549166158
0.275515009649098,2.22022551317474
0.977068189065903,3.61850361462005
0.895507994340733,2.81654908082736
0.884918595431373,3.01807154121578
0.526073433924466,3.08482661941844
0.947347892215475,4.06541033621309
0.952587352599949,3.85038056317347
0.885957216378301,1.81385598304029
0.215569163672626,1.83396056151644
0.787018368020654,4.23298013385146
0.986404503462836,2.77727536683147
0.503423187183216,3.28062774345303
0.945474164327607,3.73024013801887
0.0816149923484772,0.132920432242075
0.984303341712803,5.93876241545851
0.921476647257805,4.25100343247829
0.753530686255544,3.42718472708745
0.361404724186286,2.05811047680917
0.75640635821037,2.90816473506707
0.124562368262559,2.08824253057753
0.16361449030228,-0.252754412427952
0.0967282927595079,1.37143220886431
0.122402664041147,1.63342992415316
0.456295363837853,3.51032229820952
0.764501705765724,3.0425907394049
0.416067350888625,2.63779834427263
0.452027033548802,1.08257015518545
0.5873457363341,2.45998313085039
0.494874871801585,2.20909049851902
0.591494186548516,3.94576592740664
0.33227985096164,3.47421540953935
0.585767292417586,2.99325081580971
0.348718786146492,3.07818864830389
0.485022362554446,0.937585007003976
0.52532382728532,2.6413382356611
0.70726603991352,1.44168870860245
0.0920390328392386,1.15280225227069
0.536728468490764,3.40826287235129
0.405449624639004,4.99857101203536
0.541358229704201,1.79504260510047
0.0456243744120002,-0.030027842422774
0.851499387528747,3.63056666073747
0.28827311261557,-0.625918157835313
0.541241824161261,3.6360882050479
0.553976030787453,3.08396099693131
0.271009046118706,0.975182376460711
0.939644021447748,3.36997538923131
0.307826050557196,0.809853146145774
0.233584298519418,1.60536695437148
0.969683180330321,4.43200411620289
0.187860270030797,2.25436484889411
0.408937828149647,2.35590705563447
0.457217162707821,2.65779483919323
0.934061750071123,3.78258562248063
0.580748396459967,2.0465818891475
0.0341260330751538,0.536798318877347
0.194695919053629,0.352949630649561
0.782471051439643,3.80586354288163
0.641613632673398,3.41460181235235
0.404664694098756,1.27175396780512
0.603176377248019,2.70014930871181
0.146180934738368,0.374120054091852
0.82733907434158,4.11877111818527
0.519180475035682,2.7818414296571
0.848340264055878,3.52411687597265
0.502623157808557,2.6352041497536
0.0126374966930598,0.932927775485715
0.204384654294699,1.7024381003944
0.761623683851212,3.51050587055976
0.0175512270070612,2.59104181176525
0.134354008128867,1.49321088586038
0.727466291747987,2.65908406993697
0.342156548984349,-0.798997497148102
0.49915974563919,2.81400180885659
0.435906787402928,1.5895675441603
0.0142266589682549,0.657633674068008
0.0924605473410338,1.11229554378077
0.626075348351151,2.76769094873014
0.837158432696015,4.26446888340325
0.611101026181132,2.17994366010587
0.262134447693825,2.04983855757777
0.504780693911016,2.60797612174391
0.391813024878502,2.69099863314464
0.486550292931497,3.47141701908184
0.179684756789356,-0.875063285100274
0.345882167574018,2.47316764568695
0.912600679090247,4.78871857087995
0.761865111766383,2.76165166025192
0.241615367587656,2.38920353724655
0.580891781952232,3.65365294154791
0.345480276271701,1.50938434719605
0.637754792580381,3.26901688586741
0.861632676096633,3.23524179375878
0.226577199297026,2.04193037459737
0.14904838684015,0.936938043277321
0.856634153053164,4.03008724902912
0.977159845177084,3.52630053826915
0.356483201496303,4.05958891414264
0.670589243760332,2.46381225841084
0.160032512620091,1.34892040130851
0.144938312005252,1.1536904415349
0.54773582960479,4.33632946628158
0.526658980175853,1.34874695305986
0.335484464885667,1.85454014669983
0.931068170117214,3.35023983439006
0.71359529485926,4.04359428922236
0.433660114416853,2.41507298279563
0.732252146815881,3.05722522351276
0.808669624850154,4.14482669696455
0.285624696174636,2.1859065653414
0.212951688095927,2.4984032129053
0.209767888998613,2.10716659312692
0.0013973347377032,1.20638447409831
0.770885840756819,2.77667305888187
0.103050580248237,1.85383361310995
0.457791578955948,2.34447592397549
0.510476294439286,2.83855287605753
0.881517470115796,3.48989785958681
0.329240698600188,1.35585441689393
0.38785392511636,3.95042469287795
0.428603288251907,2.35061586860185
0.90153294778429,3.43461562259756
0.444823247846216,2.49724822841389
0.748149920953438,1.97016456421678
0.538809186313301,3.49403098064028
0.729316100943834,2.69218909750401
0.354480832116678,1.87080814568069
0.649054826237261,0.636713162658129
0.844834645744413,3.53725921241667
0.335978002753109,3.162422343227
0.584513942012563,2.41631607900416
0.719010616885498,2.40275654204432
0.479471716331318,2.99741709514469
0.464723803568631,2.83864538849599
0.46258203079924,2.17830143024449
0.218386734602973,0.652480403509757
0.62467869091779,3.40323604561814
0.724540323484689,3.03656212540254
0.601238581817597,3.86034148837657
0.742424944648519,3.63741111727842
0.890316359233111,2.91627583617801
0.285408615600318,2.03975588044423
0.0895886102225631,1.34103886857538
0.746895247139037,3.43007008801038
0.0589161904063076,0.834876405274475
0.14397709351033,1.16175873366022
0.147794662276283,1.33620113697058
0.86722725094296,3.24097131768299
0.717516792472452,3.98895561479597
0.377762187505141,1.98500095159369
0.645259629702196,3.0153423839728
0.0722527536563575,1.35073728816015
0.563091933494434,3.55591041595587
0.139084765454754,1.26096240622469
0.41084440308623,2.35601449303949
0.307281554909423,1.42846173394811
0.45727896108292,3.68875492324462
0.992490252479911,4.28698858100292
0.194282920332626,3.27539905421202
0.0626886247191578,1.16084898089761
0.335341866593808,1.50796854253301
0.675378076732159,2.62931098817051
0.060051191598177,1.67829741317932
0.823595446534455,3.42761075448999
0.479374965652823,4.38070667182374
0.722910913173109,3.44647382305804
0.611035828711465,1.85609280091538
0.184815279440954,1.53422466614687
0.545550260460004,4.17980470411152
0.869711686857045,3.96196627312815
0.179511063033715,1.84169330415178
0.314488553907722,2.98045508690463
0.240815407596529,-0.0974611774235896
0.240843353793025,5.15691105407706
0.945011972216889,3.29035990477575
0.722370474366471,2.07833270061814
0.412205231608823,1.54681468189703
0.115394640946761,1.89332797266213
0.123684267047793,1.90192813395736
0.672732725040987,3.87290224689123
0.911629795329645,3.88694621713758
0.671537434216589,2.45429486187962
0.527517369482666,2.84451394993803
0.711570322746411,2.78285633759253
0.854931021807715,2.63711732878647
0.78511242964305,3.44138729124291
